,Store,Dept,Date,Weekly_Sales,IsHoliday
105100,11,67,2012-05-11,20694.65,False
105101,11,67,2012-05-18,20842.13,False
105102,11,67,2012-05-25,10076.51,False
105103,11,67,2012-06-01,11383.56,False
105104,11,67,2012-06-08,10534.53,False
105105,11,67,2012-06-15,13240.73,False
105106,11,67,2012-06-22,11343.47,False
105107,11,67,2012-06-29,8645.86,False
105242,11,71,2012-05-04,8599.31,False
105243,11,71,2012-05-11,10534.15,False
105244,11,71,2012-05-18,10192.75,False
105245,11,71,2012-05-25,9002.82,False
105246,11,71,2012-06-01,10654.45,False
105247,11,71,2012-06-08,11728.14,False
105248,11,71,2012-06-15,11245.95,False
105249,11,71,2012-06-22,10845.06,False
105250,11,71,2012-06-29,9764.63,False
105385,11,72,2012-05-04,64637.21,False
105386,11,72,2012-05-11,64342.4,False
105387,11,72,2012-05-18,64477.75,False
105388,11,72,2012-05-25,60430.15,False
105389,11,72,2012-06-01,58301.62,False
105390,11,72,2012-06-08,57090.25,False
105391,11,72,2012-06-15,72056.24,False
105392,11,72,2012-06-22,62319.06,False
105393,11,72,2012-06-29,59823.03,False
105528,11,74,2012-05-04,22712.09,False
105529,11,74,2012-05-11,20835.26,False
105530,11,74,2012-05-18,21865.64,False
105531,11,74,2012-05-25,20493.24,False
105532,11,74,2012-06-01,21480.99,False
105533,11,74,2012-06-08,24137.6,False
105534,11,74,2012-06-15,21399.7,False
105535,11,74,2012-06-22,22009.24,False
105536,11,74,2012-06-29,18733.03,False
105563,11,78,2012-06-08,2.0,False
105682,11,79,2012-05-04,35329.28,False
105683,11,79,2012-05-11,27977.46,False
105684,11,79,2012-05-18,32007.96,False
105685,11,79,2012-05-25,29009.41,False
105686,11,79,2012-06-01,34754.61,False
105687,11,79,2012-06-08,35883.87,False
105688,11,79,2012-06-15,32513.82,False
105689,11,79,2012-06-22,30379.04,False
105690,11,79,2012-06-29,28899.82,False
105825,11,80,2012-05-04,15219.84,False
105826,11,80,2012-05-11,14269.56,False
105827,11,80,2012-05-18,14943.67,False
105828,11,80,2012-05-25,14086.29,False
105829,11,80,2012-06-01,13997.88,False
105830,11,80,2012-06-08,15969.09,False
105831,11,80,2012-06-15,15087.25,False
105832,11,80,2012-06-22,14308.49,False
105833,11,80,2012-06-29,15156.0,False
105968,11,81,2012-05-04,12901.47,False
105969,11,81,2012-05-11,12825.89,False
105970,11,81,2012-05-18,13314.56,False
105971,11,81,2012-05-25,12973.81,False
105972,11,81,2012-06-01,13588.28,False
105973,11,81,2012-06-08,14540.75,False
105974,11,81,2012-06-15,14604.93,False
105975,11,81,2012-06-22,13583.44,False
105976,11,81,2012-06-29,13136.36,False
106111,11,82,2012-05-04,22331.83,False
106112,11,82,2012-05-11,23572.61,False
106113,11,82,2012-05-18,24717.06,False
106114,11,82,2012-05-25,24710.32,False
106115,11,82,2012-06-01,25365.17,False
106116,11,82,2012-06-08,26355.95,False
106117,11,82,2012-06-15,24293.63,False
106118,11,82,2012-06-22,25979.92,False
106119,11,82,2012-06-29,23835.02,False
106254,11,83,2012-05-04,3471.27,False
106255,11,83,2012-05-11,3800.7,False
106256,11,83,2012-05-18,3254.26,False
106257,11,83,2012-05-25,2722.37,False
106258,11,83,2012-06-01,2768.23,False
106259,11,83,2012-06-08,3241.72,False
106260,11,83,2012-06-15,3952.9,False
106261,11,83,2012-06-22,2643.19,False
106262,11,83,2012-06-29,2746.22,False
106397,11,85,2012-05-04,1796.89,False
106398,11,85,2012-05-11,2183.34,False
106399,11,85,2012-05-18,1974.57,False
106400,11,85,2012-05-25,2349.93,False
106401,11,85,2012-06-01,1900.45,False
106402,11,85,2012-06-08,1849.91,False
106403,11,85,2012-06-15,2066.01,False
106404,11,85,2012-06-22,1640.7,False
106405,11,85,2012-06-29,1510.34,False
106540,11,87,2012-05-04,17010.4,False
106541,11,87,2012-05-11,14733.94,False
106542,11,87,2012-05-18,16644.73,False
106543,11,87,2012-05-25,13729.02,False
106544,11,87,2012-06-01,18270.81,False
106545,11,87,2012-06-08,16526.18,False
106546,11,87,2012-06-15,17722.23,False
106547,11,87,2012-06-22,22519.33,False
106548,11,87,2012-06-29,17864.16,False
106683,11,90,2012-05-04,48954.78,False
106684,11,90,2012-05-11,48482.19,False
106685,11,90,2012-05-18,49364.0,False
106686,11,90,2012-05-25,45573.17,False
106687,11,90,2012-06-01,46869.47,False
106688,11,90,2012-06-08,52697.44,False
106689,11,90,2012-06-15,52050.59,False
106690,11,90,2012-06-22,49434.74,False
106691,11,90,2012-06-29,48612.23,False
106826,11,91,2012-05-04,43393.22,False
106827,11,91,2012-05-11,42747.36,False
106828,11,91,2012-05-18,42404.79,False
106829,11,91,2012-05-25,39024.93,False
106830,11,91,2012-06-01,39287.32,False
106831,11,91,2012-06-08,45630.2,False
106832,11,91,2012-06-15,46296.09,False
106833,11,91,2012-06-22,40244.06,False
106834,11,91,2012-06-29,38962.34,False
106969,11,92,2012-05-04,79266.8,False
106970,11,92,2012-05-11,78910.14,False
106971,11,92,2012-05-18,77866.5,False
106972,11,92,2012-05-25,69633.47,False
106973,11,92,2012-06-01,71582.27,False
106974,11,92,2012-06-08,82843.0,False
106975,11,92,2012-06-15,85369.43,False
106976,11,92,2012-06-22,75366.42,False
106977,11,92,2012-06-29,70824.9,False
107112,11,93,2012-05-04,33907.94,False
107113,11,93,2012-05-11,34889.77,False
107114,11,93,2012-05-18,34406.84,False
107115,11,93,2012-05-25,32432.1,False
107116,11,93,2012-06-01,34809.36,False
107117,11,93,2012-06-08,37499.09,False
107118,11,93,2012-06-15,39374.71,False
107119,11,93,2012-06-22,34064.35,False
107120,11,93,2012-06-29,32422.05,False
107255,11,94,2012-05-04,38523.16,False
107256,11,94,2012-05-11,40991.09,False
107257,11,94,2012-05-18,46427.99,False
107258,11,94,2012-05-25,39131.66,False
107259,11,94,2012-06-01,37589.13,False
107260,11,94,2012-06-08,41255.15,False
107261,11,94,2012-06-15,42336.54,False
107262,11,94,2012-06-22,41549.27,False
107263,11,94,2012-06-29,40285.02,False
107398,11,95,2012-05-04,83133.33,False
107399,11,95,2012-05-11,77621.59,False
107400,11,95,2012-05-18,80235.72,False
107401,11,95,2012-05-25,78476.53,False
107402,11,95,2012-06-01,80173.2,False
107403,11,95,2012-06-08,88481.01,False
107404,11,95,2012-06-15,91088.59,False
107405,11,95,2012-06-22,84622.51,False
107406,11,95,2012-06-29,81018.08,False
107541,11,96,2012-05-04,22839.79,False
107542,11,96,2012-05-11,21532.58,False
107543,11,96,2012-05-18,21816.44,False
107544,11,96,2012-05-25,23783.17,False
107545,11,96,2012-06-01,24469.24,False
107546,11,96,2012-06-08,22553.54,False
107547,11,96,2012-06-15,24555.08,False
107548,11,96,2012-06-22,23416.72,False
107549,11,96,2012-06-29,23063.11,False
107684,11,97,2012-05-04,16853.25,False
107685,11,97,2012-05-11,15832.63,False
107686,11,97,2012-05-18,16173.54,False
107687,11,97,2012-05-25,15116.9,False
107688,11,97,2012-06-01,16515.21,False
107689,11,97,2012-06-08,18347.26,False
107690,11,97,2012-06-15,18461.21,False
107691,11,97,2012-06-22,16756.76,False
107692,11,97,2012-06-29,15844.89,False
107827,11,98,2012-05-04,7948.32,False
107828,11,98,2012-05-11,8897.75,False
107829,11,98,2012-05-18,10351.96,False
107830,11,98,2012-05-25,7526.11,False
107831,11,98,2012-06-01,8656.82,False
107832,11,98,2012-06-08,7633.72,False
107833,11,98,2012-06-15,7962.14,False
107834,11,98,2012-06-22,9087.66,False
107835,11,98,2012-06-29,7856.26,False
107881,11,99,2012-05-04,470.0,False
107882,11,99,2012-05-11,50.0,False
107883,11,99,2012-06-08,60.0,False
107884,11,99,2012-06-15,265.0,False
107885,11,99,2012-06-22,30.0,False
108018,12,1,2012-05-04,13561.02,False
108019,12,1,2012-05-11,14551.43,False
108020,12,1,2012-05-18,12501.23,False
108021,12,1,2012-05-25,12166.64,False
108022,12,1,2012-06-01,12293.15,False
108023,12,1,2012-06-08,14161.4,False
108024,12,1,2012-06-15,12142.12,False
108025,12,1,2012-06-22,11983.64,False
108026,12,1,2012-06-29,11190.21,False
108161,12,2,2012-05-04,81374.32,False
108162,12,2,2012-05-11,78912.29,False
108163,12,2,2012-05-18,77251.75,False
108164,12,2,2012-05-25,79834.59,False
108165,12,2,2012-06-01,76278.6,False
108166,12,2,2012-06-08,85160.11,False
108167,12,2,2012-06-15,80720.26,False
108168,12,2,2012-06-22,77376.99,False
108169,12,2,2012-06-29,77061.55,False
108304,12,3,2012-05-04,11842.37,False
108305,12,3,2012-05-11,11943.86,False
108306,12,3,2012-05-18,11602.17,False
108307,12,3,2012-05-25,11860.75,False
108308,12,3,2012-06-01,10691.96,False
108309,12,3,2012-06-08,11143.01,False
108310,12,3,2012-06-15,10080.83,False
108311,12,3,2012-06-22,9098.93,False
108312,12,3,2012-06-29,8911.12,False
108447,12,4,2012-05-04,29371.04,False
108448,12,4,2012-05-11,26989.87,False
108449,12,4,2012-05-18,27794.89,False
108450,12,4,2012-05-25,27025.1,False
108451,12,4,2012-06-01,26415.86,False
108452,12,4,2012-06-08,30019.28,False
108453,12,4,2012-06-15,25300.72,False
108454,12,4,2012-06-22,25495.81,False
108455,12,4,2012-06-29,27012.96,False
108590,12,5,2012-05-04,21281.79,False
108591,12,5,2012-05-11,21982.49,False
108592,12,5,2012-05-18,18796.9,False
108593,12,5,2012-05-25,16639.54,False
108594,12,5,2012-06-01,16053.37,False
108595,12,5,2012-06-08,23104.37,False
108596,12,5,2012-06-15,24351.57,False
108597,12,5,2012-06-22,20662.35,False
108598,12,5,2012-06-29,22069.44,False
108733,12,6,2012-05-04,4745.08,False
108734,12,6,2012-05-11,6270.44,False
108735,12,6,2012-05-18,4560.8,False
108736,12,6,2012-05-25,6088.35,False
108737,12,6,2012-06-01,5570.79,False
108738,12,6,2012-06-08,5438.82,False
108739,12,6,2012-06-15,8842.1,False
108740,12,6,2012-06-22,3739.0,False
108741,12,6,2012-06-29,4268.46,False
108876,12,7,2012-05-04,31804.49,False
108877,12,7,2012-05-11,34470.54,False
108878,12,7,2012-05-18,33786.06,False
108879,12,7,2012-05-25,31945.79,False
108880,12,7,2012-06-01,36468.99,False
108881,12,7,2012-06-08,37654.46,False
108882,12,7,2012-06-15,33849.83,False
108883,12,7,2012-06-22,32034.91,False
108884,12,7,2012-06-29,31488.61,False
109019,12,8,2012-05-04,45270.24,False
109020,12,8,2012-05-11,43182.88,False
109021,12,8,2012-05-18,41787.99,False
109022,12,8,2012-05-25,43448.24,False
109023,12,8,2012-06-01,40898.5,False
109024,12,8,2012-06-08,43567.05,False
109025,12,8,2012-06-15,42012.45,False
109026,12,8,2012-06-22,42278.91,False
109027,12,8,2012-06-29,42547.97,False
109162,12,9,2012-05-04,25172.42,False
109163,12,9,2012-05-11,22857.42,False
109164,12,9,2012-05-18,21845.45,False
109165,12,9,2012-05-25,23502.62,False
109166,12,9,2012-06-01,25071.14,False
109167,12,9,2012-06-08,24770.15,False
109168,12,9,2012-06-15,28032.76,False
109169,12,9,2012-06-22,24136.4,False
109170,12,9,2012-06-29,23283.48,False
109305,12,10,2012-05-04,19642.79,False
109306,12,10,2012-05-11,20166.73,False
109307,12,10,2012-05-18,20659.44,False
109308,12,10,2012-05-25,20214.16,False
109309,12,10,2012-06-01,20961.72,False
109310,12,10,2012-06-08,22859.0,False
109311,12,10,2012-06-15,18671.51,False
109312,12,10,2012-06-22,22766.43,False
109313,12,10,2012-06-29,20672.84,False
109448,12,11,2012-05-04,19243.64,False
109449,12,11,2012-05-11,17637.75,False
109450,12,11,2012-05-18,22196.67,False
109451,12,11,2012-05-25,21458.83,False
109452,12,11,2012-06-01,18098.64,False
109453,12,11,2012-06-08,23430.98,False
109454,12,11,2012-06-15,18474.16,False
109455,12,11,2012-06-22,19920.66,False
109456,12,11,2012-06-29,20075.71,False
109591,12,12,2012-05-04,5690.76,False
109592,12,12,2012-05-11,4920.88,False
109593,12,12,2012-05-18,5045.48,False
109594,12,12,2012-05-25,4753.03,False
109595,12,12,2012-06-01,4639.85,False
109596,12,12,2012-06-08,5960.55,False
109597,12,12,2012-06-15,4945.86,False
109598,12,12,2012-06-22,3959.12,False
109599,12,12,2012-06-29,4688.96,False
109734,12,13,2012-05-04,51079.21,False
109735,12,13,2012-05-11,46789.24,False
109736,12,13,2012-05-18,47911.91,False
109737,12,13,2012-05-25,49134.57,False
109738,12,13,2012-06-01,45551.91,False
109739,12,13,2012-06-08,50578.34,False
109740,12,13,2012-06-15,46142.46,False
109741,12,13,2012-06-22,44058.05,False
109742,12,13,2012-06-29,44704.19,False
109877,12,14,2012-05-04,19831.36,False
109878,12,14,2012-05-11,20855.79,False
109879,12,14,2012-05-18,19348.65,False
109880,12,14,2012-05-25,17606.25,False
109881,12,14,2012-06-01,18233.69,False
109882,12,14,2012-06-08,19785.66,False
109883,12,14,2012-06-15,17921.12,False
109884,12,14,2012-06-22,17052.41,False
109885,12,14,2012-06-29,16408.29,False
110020,12,16,2012-05-04,12564.55,False
110021,12,16,2012-05-11,12165.64,False
110022,12,16,2012-05-18,10913.3,False
110023,12,16,2012-05-25,13914.64,False
110024,12,16,2012-06-01,13813.62,False
110025,12,16,2012-06-08,12105.09,False
110026,12,16,2012-06-15,11514.16,False
110027,12,16,2012-06-22,12242.5,False
110028,12,16,2012-06-29,11538.01,False
110163,12,17,2012-05-04,12127.6,False
110164,12,17,2012-05-11,12036.86,False
110165,12,17,2012-05-18,12541.41,False
110166,12,17,2012-05-25,11293.53,False
110167,12,17,2012-06-01,10033.47,False
110168,12,17,2012-06-08,13368.15,False
110169,12,17,2012-06-15,11402.88,False
110170,12,17,2012-06-22,9534.6,False
110171,12,17,2012-06-29,9414.26,False
110279,12,18,2012-05-04,18.96,False
110280,12,18,2012-05-11,1.0,False
110281,12,18,2012-05-18,2.0,False
110282,12,18,2012-05-25,1.0,False
110283,12,18,2012-06-08,0.1,False
110284,12,18,2012-06-15,2.0,False
110285,12,18,2012-06-22,0.5,False
110420,12,19,2012-05-04,3328.26,False
110421,12,19,2012-05-11,2778.93,False
110422,12,19,2012-05-18,3251.58,False
110423,12,19,2012-05-25,2961.36,False
110424,12,19,2012-06-01,2586.31,False
110425,12,19,2012-06-08,2629.83,False
110426,12,19,2012-06-15,2951.17,False
110427,12,19,2012-06-22,3890.55,False
110428,12,19,2012-06-29,2422.59,False
110563,12,20,2012-05-04,8275.43,False
110564,12,20,2012-05-11,7704.09,False
110565,12,20,2012-05-18,7198.11,False
110566,12,20,2012-05-25,6168.27,False
110567,12,20,2012-06-01,7692.24,False
110568,12,20,2012-06-08,8134.87,False
110569,12,20,2012-06-15,6783.49,False
110570,12,20,2012-06-22,6449.51,False
110571,12,20,2012-06-29,6304.62,False
110706,12,21,2012-05-04,4219.11,False
110707,12,21,2012-05-11,4364.66,False
110708,12,21,2012-05-18,3729.27,False
110709,12,21,2012-05-25,3784.01,False
110710,12,21,2012-06-01,3483.07,False
110711,12,21,2012-06-08,4151.94,False
110712,12,21,2012-06-15,4619.0,False
110713,12,21,2012-06-22,4291.19,False
110714,12,21,2012-06-29,4008.23,False
110849,12,22,2012-05-04,9709.02,False
110850,12,22,2012-05-11,9466.44,False
110851,12,22,2012-05-18,7930.28,False
110852,12,22,2012-05-25,7272.16,False
110853,12,22,2012-06-01,8001.68,False
110854,12,22,2012-06-08,9201.56,False
110855,12,22,2012-06-15,8893.66,False
110856,12,22,2012-06-22,8353.31,False
110857,12,22,2012-06-29,8592.14,False
110992,12,23,2012-05-04,44135.95,False
110993,12,23,2012-05-11,38770.7,False
110994,12,23,2012-05-18,38696.99,False
110995,12,23,2012-05-25,39239.54,False
110996,12,23,2012-06-01,42580.26,False
110997,12,23,2012-06-08,44912.51,False
110998,12,23,2012-06-15,45729.02,False
110999,12,23,2012-06-22,46810.29,False
111000,12,23,2012-06-29,37419.29,False
111135,12,24,2012-05-04,10987.47,False
111136,12,24,2012-05-11,9893.3,False
111137,12,24,2012-05-18,10132.05,False
111138,12,24,2012-05-25,9167.08,False
111139,12,24,2012-06-01,9809.78,False
111140,12,24,2012-06-08,9992.17,False
111141,12,24,2012-06-15,8235.03,False
111142,12,24,2012-06-22,7458.45,False
111143,12,24,2012-06-29,8182.51,False
111278,12,25,2012-05-04,23118.97,False
111279,12,25,2012-05-11,22532.33,False
111280,12,25,2012-05-18,22506.11,False
111281,12,25,2012-05-25,21538.27,False
111282,12,25,2012-06-01,20608.2,False
111283,12,25,2012-06-08,23978.53,False
111284,12,25,2012-06-15,21704.47,False
111285,12,25,2012-06-22,20702.05,False
111286,12,25,2012-06-29,19999.95,False
111421,12,26,2012-05-04,13856.93,False
111422,12,26,2012-05-11,13011.84,False
111423,12,26,2012-05-18,12642.29,False
111424,12,26,2012-05-25,12337.93,False
111425,12,26,2012-06-01,12721.0,False
111426,12,26,2012-06-08,12659.2,False
111427,12,26,2012-06-15,11692.56,False
111428,12,26,2012-06-22,10762.39,False
111429,12,26,2012-06-29,11400.44,False
111564,12,27,2012-05-04,1810.24,False
111565,12,27,2012-05-11,1566.37,False
111566,12,27,2012-05-18,1533.49,False
111567,12,27,2012-05-25,1377.67,False
111568,12,27,2012-06-01,1480.78,False
111569,12,27,2012-06-08,1643.09,False
111570,12,27,2012-06-15,1199.9,False
111571,12,27,2012-06-22,1269.12,False
111572,12,27,2012-06-29,1487.91,False
111707,12,28,2012-05-04,908.64,False
111708,12,28,2012-05-11,699.75,False
111709,12,28,2012-05-18,972.19,False
111710,12,28,2012-05-25,781.45,False
111711,12,28,2012-06-01,620.15,False
111712,12,28,2012-06-08,663.87,False
111713,12,28,2012-06-15,704.64,False
111714,12,28,2012-06-22,580.89,False
111715,12,28,2012-06-29,552.61,False
111850,12,29,2012-05-04,6906.11,False
111851,12,29,2012-05-11,6790.88,False
111852,12,29,2012-05-18,6828.02,False
111853,12,29,2012-05-25,6810.51,False
111854,12,29,2012-06-01,6162.71,False
111855,12,29,2012-06-08,7277.51,False
111856,12,29,2012-06-15,6308.98,False
111857,12,29,2012-06-22,5796.05,False
111858,12,29,2012-06-29,7011.27,False
111993,12,30,2012-05-04,5932.9,False
111994,12,30,2012-05-11,6911.84,False
111995,12,30,2012-05-18,6003.72,False
111996,12,30,2012-05-25,6376.26,False
111997,12,30,2012-06-01,5960.22,False
111998,12,30,2012-06-08,6341.3,False
111999,12,30,2012-06-15,6309.62,False
112000,12,30,2012-06-22,5464.96,False
112001,12,30,2012-06-29,5794.04,False
112136,12,31,2012-05-04,2520.4,False
112137,12,31,2012-05-11,3293.75,False
112138,12,31,2012-05-18,3293.41,False
112139,12,31,2012-05-25,2485.67,False
112140,12,31,2012-06-01,2281.37,False
112141,12,31,2012-06-08,2626.09,False
112142,12,31,2012-06-15,2284.29,False
112143,12,31,2012-06-22,2413.7,False
112144,12,31,2012-06-29,2241.57,False
112279,12,32,2012-05-04,9536.35,False
112280,12,32,2012-05-11,15436.31,False
112281,12,32,2012-05-18,12638.41,False
112282,12,32,2012-05-25,9900.07,False
112283,12,32,2012-06-01,8042.37,False
112284,12,32,2012-06-08,11251.31,False
112285,12,32,2012-06-15,9681.51,False
112286,12,32,2012-06-22,11451.35,False
112287,12,32,2012-06-29,8135.58,False
112422,12,33,2012-05-04,11170.72,False
112423,12,33,2012-05-11,10120.95,False
112424,12,33,2012-05-18,9519.81,False
112425,12,33,2012-05-25,9139.67,False
112426,12,33,2012-06-01,7803.81,False
112427,12,33,2012-06-08,9943.67,False
112428,12,33,2012-06-15,9294.73,False
112429,12,33,2012-06-22,7595.73,False
112430,12,33,2012-06-29,8413.6,False
112565,12,34,2012-05-04,30040.38,False
112566,12,34,2012-05-11,29564.75,False
112567,12,34,2012-05-18,32747.34,False
112568,12,34,2012-05-25,28884.2,False
112569,12,34,2012-06-01,23762.86,False
112570,12,34,2012-06-08,29012.65,False
112571,12,34,2012-06-15,24702.32,False
112572,12,34,2012-06-22,23772.0,False
112573,12,34,2012-06-29,22673.97,False
112708,12,35,2012-05-04,3273.62,False
112709,12,35,2012-05-11,3779.76,False
112710,12,35,2012-05-18,3897.29,False
112711,12,35,2012-05-25,3100.14,False
112712,12,35,2012-06-01,2730.04,False
112713,12,35,2012-06-08,3824.23,False
112714,12,35,2012-06-15,3174.05,False
112715,12,35,2012-06-22,3051.17,False
112716,12,35,2012-06-29,3334.48,False
112851,12,36,2012-05-04,3196.3,False
112852,12,36,2012-05-11,3409.0,False
112853,12,36,2012-05-18,5469.0,False
112854,12,36,2012-05-25,5294.0,False
112855,12,36,2012-06-01,4908.0,False
112856,12,36,2012-06-08,5348.0,False
112857,12,36,2012-06-15,5968.0,False
112858,12,36,2012-06-22,5502.5,False
112859,12,36,2012-06-29,4136.0,False
112994,12,38,2012-05-04,71082.91,False
112995,12,38,2012-05-11,55962.83,False
112996,12,38,2012-05-18,65454.75,False
112997,12,38,2012-05-25,47174.07,False
112998,12,38,2012-06-01,62469.64,False
112999,12,38,2012-06-08,68317.29,False
113000,12,38,2012-06-15,64029.26,False
113001,12,38,2012-06-22,53440.08,False
113002,12,38,2012-06-29,52691.22,False
113137,12,40,2012-05-04,52033.59,False
113138,12,40,2012-05-11,52305.53,False
113139,12,40,2012-05-18,48592.35,False
113140,12,40,2012-05-25,50579.04,False
113141,12,40,2012-06-01,49336.82,False
113142,12,40,2012-06-08,53517.08,False
113143,12,40,2012-06-15,49032.48,False
113144,12,40,2012-06-22,47581.0,False
113145,12,40,2012-06-29,45393.13,False
113280,12,41,2012-05-04,835.0,False
113281,12,41,2012-05-11,553.46,False
113282,12,41,2012-05-18,529.5,False
113283,12,41,2012-05-25,627.0,False
113284,12,41,2012-06-01,476.0,False
113285,12,41,2012-06-08,467.58,False
113286,12,41,2012-06-15,333.08,False
113287,12,41,2012-06-22,333.04,False
113288,12,41,2012-06-29,476.04,False
113423,12,42,2012-05-04,6120.6,False
113424,12,42,2012-05-11,6580.55,False
113425,12,42,2012-05-18,6891.87,False
113426,12,42,2012-05-25,7464.73,False
113427,12,42,2012-06-01,6467.88,False
113428,12,42,2012-06-08,7606.54,False
113429,12,42,2012-06-15,7072.71,False
113430,12,42,2012-06-22,6788.27,False
113431,12,42,2012-06-29,6731.46,False
113566,12,44,2012-05-04,7579.99,False
113567,12,44,2012-05-11,8346.48,False
113568,12,44,2012-05-18,6734.01,False
113569,12,44,2012-05-25,7258.16,False
113570,12,44,2012-06-01,7735.1,False
113571,12,44,2012-06-08,7323.08,False
113572,12,44,2012-06-15,6984.1,False
113573,12,44,2012-06-22,5673.54,False
113574,12,44,2012-06-29,6293.98,False
113670,12,45,2012-06-15,150.97,False
113671,12,45,2012-06-22,23.94,False
113791,12,46,2012-05-04,39711.95,False
113792,12,46,2012-05-11,38639.42,False
113793,12,46,2012-05-18,41172.28,False
113794,12,46,2012-05-25,40088.68,False
113795,12,46,2012-06-01,39043.36,False
113796,12,46,2012-06-08,40784.5,False
113797,12,46,2012-06-15,39904.19,False
113798,12,46,2012-06-22,38065.9,False
113799,12,46,2012-06-29,35049.79,False
113837,12,47,2012-05-11,-548.0,False
113838,12,47,2012-06-01,49.86,False
113881,12,49,2012-05-04,68.31,False
113882,12,49,2012-05-11,124.74,False
113883,12,49,2012-05-18,130.68,False
113884,12,49,2012-05-25,115.83,False
113885,12,49,2012-06-01,65.34,False
113886,12,49,2012-06-08,65.34,False
113887,12,49,2012-06-15,47.52,False
113888,12,49,2012-06-22,41.58,False
113889,12,49,2012-06-29,68.31,False
114023,12,52,2012-05-04,4456.5,False
114024,12,52,2012-05-11,4179.43,False
114025,12,52,2012-05-18,4527.66,False
114026,12,52,2012-05-25,3369.06,False
114027,12,52,2012-06-01,3701.09,False
114028,12,52,2012-06-08,3822.65,False
114029,12,52,2012-06-15,3348.33,False
114030,12,52,2012-06-22,3551.26,False
114031,12,52,2012-06-29,2731.7,False
114163,12,54,2012-05-04,94.8,False
114164,12,54,2012-05-11,67.84,False
114165,12,54,2012-05-18,58.92,False
114166,12,54,2012-05-25,76.72,False
114167,12,54,2012-06-08,59.84,False
114168,12,54,2012-06-22,5.88,False
114169,12,54,2012-06-29,34.8,False
114302,12,55,2012-05-04,9245.46,False
114303,12,55,2012-05-11,9386.75,False
114304,12,55,2012-05-18,8826.99,False
114305,12,55,2012-05-25,9159.66,False
114306,12,55,2012-06-01,9238.66,False
114307,12,55,2012-06-08,10058.27,False
114308,12,55,2012-06-15,9898.26,False
114309,12,55,2012-06-22,10309.01,False
114310,12,55,2012-06-29,11132.42,False
114445,12,56,2012-05-04,2028.68,False
114446,12,56,2012-05-11,4380.3,False
114447,12,56,2012-05-18,3973.35,False
114448,12,56,2012-05-25,1115.34,False
114449,12,56,2012-06-01,1014.43,False
114450,12,56,2012-06-08,1105.17,False
114451,12,56,2012-06-15,880.67,False
114452,12,56,2012-06-22,656.43,False
114453,12,56,2012-06-29,548.02,False
114582,12,58,2012-05-04,1460.0,False
114583,12,58,2012-05-11,5795.0,False
114584,12,58,2012-05-18,3230.0,False
114585,12,58,2012-05-25,800.0,False
114586,12,58,2012-06-01,1495.0,False
114587,12,58,2012-06-08,1670.0,False
114588,12,58,2012-06-15,5115.0,False
114589,12,58,2012-06-22,6080.0,False
114590,12,58,2012-06-29,655.0,False
114725,12,59,2012-05-04,304.16,False
114726,12,59,2012-05-11,336.6,False
114727,12,59,2012-05-18,318.46,False
114728,12,59,2012-05-25,294.8,False
114729,12,59,2012-06-01,229.07,False
114730,12,59,2012-06-08,295.77,False
114731,12,59,2012-06-15,380.38,False
114732,12,59,2012-06-22,166.32,False
114733,12,59,2012-06-29,274.04,False
114868,12,60,2012-05-04,522.0,False
114869,12,60,2012-05-11,432.0,False
114870,12,60,2012-05-18,414.0,False
114871,12,60,2012-05-25,270.0,False
114872,12,60,2012-06-01,342.0,False
114873,12,60,2012-06-08,378.0,False
114874,12,60,2012-06-15,504.0,False
114875,12,60,2012-06-22,423.0,False
114876,12,60,2012-06-29,216.0,False
115011,12,67,2012-05-04,7446.69,False
115012,12,67,2012-05-11,13534.11,False
115013,12,67,2012-05-18,11497.5,False
115014,12,67,2012-05-25,5642.1,False
115015,12,67,2012-06-01,5374.15,False
115016,12,67,2012-06-08,7832.01,False
115017,12,67,2012-06-15,9185.47,False
115018,12,67,2012-06-22,9173.38,False
115019,12,67,2012-06-29,5273.8,False
115154,12,71,2012-05-04,8534.49,False
115155,12,71,2012-05-11,7718.65,False
115156,12,71,2012-05-18,6178.19,False
115157,12,71,2012-05-25,7843.01,False
115158,12,71,2012-06-01,5665.85,False
115159,12,71,2012-06-08,9090.82,False
115160,12,71,2012-06-15,6525.92,False
115161,12,71,2012-06-22,7324.75,False
115162,12,71,2012-06-29,7461.41,False
115297,12,72,2012-05-04,56777.78,False
115298,12,72,2012-05-11,57338.05,False
115299,12,72,2012-05-18,43900.24,False
115300,12,72,2012-05-25,50726.25,False
115301,12,72,2012-06-01,46721.76,False
115302,12,72,2012-06-08,46839.28,False
115303,12,72,2012-06-15,46920.57,False
115304,12,72,2012-06-22,51190.46,False
115305,12,72,2012-06-29,41770.75,False
115440,12,74,2012-05-04,19223.03,False
115441,12,74,2012-05-11,17673.12,False
115442,12,74,2012-05-18,17456.64,False
115443,12,74,2012-05-25,15548.82,False
115444,12,74,2012-06-01,15929.39,False
115445,12,74,2012-06-08,18160.25,False
115446,12,74,2012-06-15,16769.99,False
115447,12,74,2012-06-22,16575.01,False
115448,12,74,2012-06-29,14779.33,False
115480,12,78,2012-05-18,5.0,False
115481,12,78,2012-06-22,3.0,False
115482,12,78,2012-06-29,3.0,False
115600,12,79,2012-05-04,45215.03,False
115601,12,79,2012-05-11,42743.99,False
115602,12,79,2012-05-18,42446.03,False
115603,12,79,2012-05-25,43947.17,False
